V1.x	V2.x	V3	V4.x	V5.x	V6.x	V7.x	V8.x	V9.x	V1.y	V2.y	V4.y	V5.y	V6.y	V7.y	V8.y	V9.y	V10	V11	V12	V13	V14	V15	V16	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology..molecular.function.	Gene.Ontology..GO.	Gene.Ontology..biological.process.	Gene.Ontology..cellular.component.	Gene.Ontology.IDs	Interacts.with	EC.number	Reactome	UniPathway	InterPro
ENA	HBXI01006040	HBXI01006040.1	808.09272930134	0.834672250494302	0.190446163408045	4.38272021634773	1.17206593601068e-5	0.00505523447692821	ENA	HBXI01006040	sp	Q7KRI2	LOLAL_DROME	42.982	114	65	0	3340	2999	4	117	2.6e-27	111	reviewed	LOLAL_DROME	Longitudinals lacking protein-like (Lola-like protein) (Protein Batman)	lolal ban CG5738	Drosophila melanogaster (Fruit fly)	127	DNA binding [GO:0003677]; POZ domain binding [GO:0031208]; protein homodimerization activity [GO:0042803]	condensed nuclear chromosome [GO:0000794]; nucleus [GO:0005634]; PcG protein complex [GO:0031519]; polytene chromosome [GO:0005700]; DNA binding [GO:0003677]; POZ domain binding [GO:0031208]; protein homodimerization activity [GO:0042803]; dorsal/ventral pattern formation [GO:0009953]; embryonic development via the syncytial blastoderm [GO:0001700]; heterochromatin formation [GO:0031507]; larval lymph gland hemopoiesis [GO:0035167]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]; salivary gland morphogenesis [GO:0007435]; tracheal outgrowth, open tracheal system [GO:0007426]	dorsal/ventral pattern formation [GO:0009953]; embryonic development via the syncytial blastoderm [GO:0001700]; heterochromatin formation [GO:0031507]; larval lymph gland hemopoiesis [GO:0035167]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]; salivary gland morphogenesis [GO:0007435]; tracheal outgrowth, open tracheal system [GO:0007426]	condensed nuclear chromosome [GO:0000794]; nucleus [GO:0005634]; PcG protein complex [GO:0031519]; polytene chromosome [GO:0005700]	GO:0000794; GO:0001700; GO:0003677; GO:0005634; GO:0005700; GO:0006357; GO:0007426; GO:0007435; GO:0009953; GO:0031208; GO:0031507; GO:0031519; GO:0035167; GO:0042803; GO:0045892; GO:0045893; GO:0045944	Q08605				IPR000210;IPR011333;
ENA	HBXI01006254	HBXI01006254.1	60.6434301793707	0.70509042601514	0.195197878357773	3.61218283696096	3.03630356321253e-4	0.0333295862756424	ENA	HBXI01006254	sp	Q9VQY9	PSF2_DROME	54.494	178	81	0	172	705	1	178	1.33e-61	197	reviewed	PSF2_DROME	Probable DNA replication complex GINS protein PSF2 (GINS complex subunit 2)	Psf2 CG18013	Drosophila melanogaster (Fruit fly)	203		CMG complex [GO:0071162]; GINS complex [GO:0000811]; nucleus [GO:0005634]; chromosome condensation [GO:0030261]; DNA replication initiation [GO:0006270]; DNA strand elongation involved in DNA replication [GO:0006271]; double-strand break repair via break-induced replication [GO:0000727]; regulation of DNA-templated transcription elongation [GO:0032784]	chromosome condensation [GO:0030261]; DNA replication initiation [GO:0006270]; DNA strand elongation involved in DNA replication [GO:0006271]; double-strand break repair via break-induced replication [GO:0000727]; regulation of DNA-templated transcription elongation [GO:0032784]	CMG complex [GO:0071162]; GINS complex [GO:0000811]; nucleus [GO:0005634]	GO:0000727; GO:0000811; GO:0005634; GO:0006270; GO:0006271; GO:0030261; GO:0032784; GO:0071162	Q9VBI1		R-DME-176974;		IPR021151;IPR036224;IPR007257;
ENA	HBXI01006433	HBXI01006433.1	15368.5705372859	0.270367740995806	0.0773164224400388	3.4968992674937	4.70699533607124e-4	0.0407476978133997	ENA	HBXI01006433	sp	P63326	RS10_RAT	69.128	149	36	5	527	108	1	148	1.57e-62	194	reviewed	RS10_RAT	40S ribosomal protein S10	Rps10	Rattus norvegicus (Rat)	165	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]	cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; nucleolus [GO:0005730]; synapse [GO:0045202]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; ribosomal small subunit assembly [GO:0000028]	ribosomal small subunit assembly [GO:0000028]	cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; nucleolus [GO:0005730]; synapse [GO:0045202]	GO:0000028; GO:0000049; GO:0003723; GO:0003735; GO:0005730; GO:0022626; GO:0022627; GO:0045202			R-RNO-156827;R-RNO-1799339;R-RNO-6791226;R-RNO-72649;R-RNO-72689;R-RNO-72695;R-RNO-72702;R-RNO-72706;R-RNO-975956;R-RNO-975957;		IPR037447;IPR005326;IPR036388;
ENA	HBXI01006777	HBXI01006777.1	176.380675198044	0.539912793255528	0.158496856124041	3.40645743050567	6.58118126694053e-4	0.0490448948911541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01007247	HBXI01007247.1	195.191251411491	-0.351953999721007	0.0954116451848537	-3.68879500022371	2.25318671097628e-4	0.0283761793073804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01007296	HBXI01007296.1	334.523900650903	0.337441828830694	0.092424435577123	3.65100232123266	2.61218878823612e-4	0.0304576213303952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01007342	HBXI01007342.1	55.0053934857045	-1.30667825642864	0.347522929372901	-3.75997710075281	1.69928910889813e-4	0.025021133712833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01007363	HBXI01007363.1	55.3096285011954	-0.698035899989972	0.175257362390412	-3.98291912230765	6.80739269742786e-5	0.015080850240329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01007675	HBXI01007675.1	131.331184354968	0.531432005341107	0.128820180438895	4.12537852012393	3.70125509089418e-5	0.0105492263520468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01007872	HBXI01007872.1	364.470865077236	-0.798613004031189	0.218157882757384	-3.66071119657563	2.51516135895506e-4	0.0300450819394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01008320	HBXI01008320.1	38.0198364165172	-0.846963107402181	0.248283684873742	-3.41127169847218	6.46606248659992e-4	0.0484531346059152	ENA	HBXI01008320	sp	P90884	MADD4_CAEEL	34.754	305	183	5	347	1252	445	736	2.73e-47	185	reviewed	MADD4_CAEEL	Protein madd-4 (Punctin)	madd-4 F53B6.2	Caenorhabditis elegans	1045	signaling receptor binding [GO:0005102]	axon [GO:0030424]; extracellular space [GO:0005615]; synapse [GO:0045202]; signaling receptor binding [GO:0005102]; dorsal/ventral axon guidance [GO:0033563]; extracellular matrix organization [GO:0030198]; synapse organization [GO:0050808]	dorsal/ventral axon guidance [GO:0033563]; extracellular matrix organization [GO:0030198]; synapse organization [GO:0050808]	axon [GO:0030424]; extracellular space [GO:0005615]; synapse [GO:0045202]	GO:0005102; GO:0005615; GO:0030198; GO:0030424; GO:0033563; GO:0045202; GO:0050808					IPR013273;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR010909;IPR000884;IPR036383;
ENA	HBXI01008333	HBXI01008333.1	23016.7408773747	0.288027314424036	0.0731734214345142	3.93622860291976	8.27721299847757e-5	0.0166700333520578	ENA	HBXI01008333	sp	Q962T1	RL32_SPOFR	80.172	116	23	0	96	443	18	133	8.87e-67	204	reviewed	RL32_SPOFR	60S ribosomal protein L32	RpL32	Spodoptera frugiperda (Fall armyworm)	134	structural constituent of ribosome [GO:0003735]	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]	GO:0003735; GO:0005840; GO:0006412; GO:1990904					IPR001515;IPR018263;IPR036351;
ENA	HBXI01008374	HBXI01008374.1	184.814883864267	0.648314624040388	0.151296298263983	4.28506600279939	1.82684944192374e-5	0.00645195565945503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01008415	HBXI01008415.1	96.7698358311866	0.469342318495543	0.117832170693319	3.98314242820066	6.80099681549714e-5	0.015080850240329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01009022	HBXI01009022.1	669.175049716758	-1.02354265538007	0.274416484489027	-3.72988764609366	1.9156517319707e-4	0.0261526706198286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01009852	HBXI01009852.1	374.327022798515	0.72327943501819	0.137345561971977	5.26612891333003	1.3933046229208e-7	2.19054453909401e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01009854	HBXI01009854.1	364.054558606415	0.417421287733444	0.110274826122899	3.78528175839729	1.53534524038192e-4	0.0236802709891564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01010328	HBXI01010328.1	105.073389426012	-1.56142125481548	0.325760436575647	-4.79315803732626	1.64176191914938e-6	0.00140379284939478	ENA	HBXI01010328	sp	Q61586	GPAT1_MOUSE	30.451	821	462	18	356	2722	78	821	4.93e-100	342	reviewed	GPAT1_MOUSE	Glycerol-3-phosphate acyltransferase 1, mitochondrial (GPAT-1) (EC 2.3.1.15) (P90)	Gpam Gpat1	Mus musculus (Mouse)	827	glycerol-3-phosphate O-acyltransferase activity [GO:0004366]; sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity [GO:0102420]	mitochondrial inner membrane [GO:0005743]; mitochondrial membrane [GO:0031966]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; glycerol-3-phosphate O-acyltransferase activity [GO:0004366]; sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity [GO:0102420]; activated T cell proliferation [GO:0050798]; activation-induced cell death of T cells [GO:0006924]; acyl-CoA metabolic process [GO:0006637]; CDP-diacylglycerol biosynthetic process [GO:0016024]; cellular response to insulin stimulus [GO:0032869]; defense response to virus [GO:0051607]; diacylglycerol biosynthetic process [GO:0006651]; fatty acid homeostasis [GO:0055089]; fatty acid metabolic process [GO:0006631]; glycerol-3-phosphate metabolic process [GO:0006072]; glycerophospholipid metabolic process [GO:0006650]; negative regulation of activation-induced cell death of T cells [GO:0070236]; phosphatidic acid biosynthetic process [GO:0006654]; phosphatidylglycerol biosynthetic process [GO:0006655]; phospholipid biosynthetic process [GO:0008654]; phospholipid homeostasis [GO:0055091]; positive regulation of activated T cell proliferation [GO:0042104]; positive regulation of multicellular organism growth [GO:0040018]; positive regulation of triglyceride biosynthetic process [GO:0010867]; regulation of cytokine production [GO:0001817]; response to activity [GO:0014823]; response to glucose [GO:0009749]; triglyceride biosynthetic process [GO:0019432]; triglyceride metabolic process [GO:0006641]	activated T cell proliferation [GO:0050798]; activation-induced cell death of T cells [GO:0006924]; acyl-CoA metabolic process [GO:0006637]; CDP-diacylglycerol biosynthetic process [GO:0016024]; cellular response to insulin stimulus [GO:0032869]; defense response to virus [GO:0051607]; diacylglycerol biosynthetic process [GO:0006651]; fatty acid homeostasis [GO:0055089]; fatty acid metabolic process [GO:0006631]; glycerol-3-phosphate metabolic process [GO:0006072]; glycerophospholipid metabolic process [GO:0006650]; negative regulation of activation-induced cell death of T cells [GO:0070236]; phosphatidic acid biosynthetic process [GO:0006654]; phosphatidylglycerol biosynthetic process [GO:0006655]; phospholipid biosynthetic process [GO:0008654]; phospholipid homeostasis [GO:0055091]; positive regulation of activated T cell proliferation [GO:0042104]; positive regulation of multicellular organism growth [GO:0040018]; positive regulation of triglyceride biosynthetic process [GO:0010867]; regulation of cytokine production [GO:0001817]; response to activity [GO:0014823]; response to glucose [GO:0009749]; triglyceride biosynthetic process [GO:0019432]; triglyceride metabolic process [GO:0006641]	mitochondrial inner membrane [GO:0005743]; mitochondrial membrane [GO:0031966]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]	GO:0001817; GO:0004366; GO:0005739; GO:0005741; GO:0005743; GO:0005886; GO:0006072; GO:0006631; GO:0006637; GO:0006641; GO:0006650; GO:0006651; GO:0006654; GO:0006655; GO:0006924; GO:0008654; GO:0009749; GO:0010867; GO:0014823; GO:0016024; GO:0019432; GO:0031966; GO:0032869; GO:0040018; GO:0042104; GO:0050798; GO:0051607; GO:0055089; GO:0055091; GO:0070236; GO:0102420		2.3.1.15	R-MMU-1483166;R-MMU-75109;	UPA00557;	IPR022284;IPR045520;IPR041728;IPR028354;IPR002123;
ENA	HBXI01010330	HBXI01010330.1	3511.07916286519	-0.438581591739892	0.127048375360212	-3.45208343275868	5.5627568969514e-4	0.0443718765275103	ENA	HBXI01010330	sp	Q9HCL2	GPAT1_HUMAN	29.707	818	477	12	385	2757	76	822	5.25e-100	342	reviewed	GPAT1_HUMAN	Glycerol-3-phosphate acyltransferase 1, mitochondrial (GPAT-1) (EC 2.3.1.15)	GPAM GPAT1 KIAA1560	Homo sapiens (Human)	828	glycerol-3-phosphate O-acyltransferase activity [GO:0004366]; sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity [GO:0102420]	mitochondrial membrane [GO:0031966]; mitochondrial outer membrane [GO:0005741]; plasma membrane [GO:0005886]; glycerol-3-phosphate O-acyltransferase activity [GO:0004366]; sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity [GO:0102420]; activated T cell proliferation [GO:0050798]; activation-induced cell death of T cells [GO:0006924]; acyl-CoA metabolic process [GO:0006637]; CDP-diacylglycerol biosynthetic process [GO:0016024]; defense response to virus [GO:0051607]; diacylglycerol biosynthetic process [GO:0006651]; fatty acid homeostasis [GO:0055089]; fatty acid metabolic process [GO:0006631]; glycerol-3-phosphate metabolic process [GO:0006072]; negative regulation of activation-induced cell death of T cells [GO:0070236]; phosphatidic acid biosynthetic process [GO:0006654]; phosphatidylglycerol biosynthetic process [GO:0006655]; phospholipid biosynthetic process [GO:0008654]; phospholipid homeostasis [GO:0055091]; positive regulation of activated T cell proliferation [GO:0042104]; positive regulation of multicellular organism growth [GO:0040018]; regulation of cytokine production [GO:0001817]; response to glucose [GO:0009749]; triglyceride biosynthetic process [GO:0019432]	activated T cell proliferation [GO:0050798]; activation-induced cell death of T cells [GO:0006924]; acyl-CoA metabolic process [GO:0006637]; CDP-diacylglycerol biosynthetic process [GO:0016024]; defense response to virus [GO:0051607]; diacylglycerol biosynthetic process [GO:0006651]; fatty acid homeostasis [GO:0055089]; fatty acid metabolic process [GO:0006631]; glycerol-3-phosphate metabolic process [GO:0006072]; negative regulation of activation-induced cell death of T cells [GO:0070236]; phosphatidic acid biosynthetic process [GO:0006654]; phosphatidylglycerol biosynthetic process [GO:0006655]; phospholipid biosynthetic process [GO:0008654]; phospholipid homeostasis [GO:0055091]; positive regulation of activated T cell proliferation [GO:0042104]; positive regulation of multicellular organism growth [GO:0040018]; regulation of cytokine production [GO:0001817]; response to glucose [GO:0009749]; triglyceride biosynthetic process [GO:0019432]	mitochondrial membrane [GO:0031966]; mitochondrial outer membrane [GO:0005741]; plasma membrane [GO:0005886]	GO:0001817; GO:0004366; GO:0005741; GO:0005886; GO:0006072; GO:0006631; GO:0006637; GO:0006651; GO:0006654; GO:0006655; GO:0006924; GO:0008654; GO:0009749; GO:0016024; GO:0019432; GO:0031966; GO:0040018; GO:0042104; GO:0050798; GO:0051607; GO:0055089; GO:0055091; GO:0070236; GO:0102420	Q9UHD4	2.3.1.15	R-HSA-1483166;R-HSA-2426168;R-HSA-75109;R-HSA-8931987;R-HSA-9018519;	UPA00557;	IPR022284;IPR045520;IPR041728;IPR028354;IPR002123;
ENA	HBXI01010341	HBXI01010341.1	1228.91390374461	2.4146822057926	0.593368175090583	4.06945014437954	4.71242219709595e-5	0.0123349484439722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01010343	HBXI01010343.1	1236.4065170015	2.30877671935805	0.633120197042219	3.64666414078098	2.65666799031947e-4	0.0308287344076643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01010634	HBXI01010634.1	54.5041773938946	2.15477675971801	0.556634959603724	3.87107694646421	1.08355579088168e-4	0.0192037607767241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01010642	HBXI01010642.1	325.504047269597	-2.51126841467389	0.563192316082725	-4.45898912851116	8.23470972097434e-6	0.00392392085442352	ENA	HBXI01010642	sp	P49867	FTZF1_BOMMO	62.241	241	85	1	1423	701	299	533	4.92e-100	313	reviewed	FTZF1_BOMMO	Nuclear hormone receptor FTZ-F1 (BmFTZ-F1) (Nuclear receptor subfamily 5 group A member 3)	FTZ-F1 NR5A3	Bombyx mori (Silk moth)	534	nuclear receptor activity [GO:0004879]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]	nucleus [GO:0005634]; nuclear receptor activity [GO:0004879]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]		nucleus [GO:0005634]	GO:0004879; GO:0005634; GO:0008270; GO:0043565					IPR035500;IPR016355;IPR000536;IPR001723;IPR001628;IPR013088;
ENA	HBXI01010661	HBXI01010661.1	363.322858061064	0.353814634304101	0.0912442270877895	3.87766596963644	1.0546337959659e-4	0.0188973315984508	ENA	HBXI01010661	sp	P49815	TSC2_HUMAN	46.442	267	139	4	1222	425	1493	1756	9.97e-67	237	reviewed	TSC2_HUMAN	Tuberin (Tuberous sclerosis 2 protein)	TSC2 TSC4	Homo sapiens (Human)	1807	GTPase activator activity [GO:0005096]; Hsp90 protein binding [GO:0051879]; phosphatase binding [GO:0019902]; protein homodimerization activity [GO:0042803]; small GTPase binding [GO:0031267]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; lysosome [GO:0005764]; membrane [GO:0016020]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; postsynaptic density [GO:0014069]; TSC1-TSC2 complex [GO:0033596]; GTPase activator activity [GO:0005096]; Hsp90 protein binding [GO:0051879]; phosphatase binding [GO:0019902]; protein homodimerization activity [GO:0042803]; small GTPase binding [GO:0031267]; anoikis [GO:0043276]; endocytosis [GO:0006897]; heart development [GO:0007507]; insulin-like growth factor receptor signaling pathway [GO:0048009]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of insulin receptor signaling pathway [GO:0046627]; negative regulation of mitophagy [GO:1901525]; negative regulation of phosphatidylinositol 3-kinase signaling [GO:0014067]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of protein kinase B signaling [GO:0051898]; negative regulation of TOR signaling [GO:0032007]; negative regulation of Wnt signaling pathway [GO:0030178]; neural tube closure [GO:0001843]; positive chemotaxis [GO:0050918]; positive regulation of GTPase activity [GO:0043547]; positive regulation of macroautophagy [GO:0016239]; protein import into nucleus [GO:0006606]; protein kinase B signaling [GO:0043491]; protein localization [GO:0008104]; regulation of cell cycle [GO:0051726]; regulation of endocytosis [GO:0030100]; regulation of insulin receptor signaling pathway [GO:0046626]; regulation of small GTPase mediated signal transduction [GO:0051056]; vesicle-mediated transport [GO:0016192]	anoikis [GO:0043276]; endocytosis [GO:0006897]; heart development [GO:0007507]; insulin-like growth factor receptor signaling pathway [GO:0048009]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of insulin receptor signaling pathway [GO:0046627]; negative regulation of mitophagy [GO:1901525]; negative regulation of phosphatidylinositol 3-kinase signaling [GO:0014067]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of protein kinase B signaling [GO:0051898]; negative regulation of TOR signaling [GO:0032007]; negative regulation of Wnt signaling pathway [GO:0030178]; neural tube closure [GO:0001843]; positive chemotaxis [GO:0050918]; positive regulation of GTPase activity [GO:0043547]; positive regulation of macroautophagy [GO:0016239]; protein import into nucleus [GO:0006606]; protein kinase B signaling [GO:0043491]; protein localization [GO:0008104]; regulation of cell cycle [GO:0051726]; regulation of endocytosis [GO:0030100]; regulation of insulin receptor signaling pathway [GO:0046626]; regulation of small GTPase mediated signal transduction [GO:0051056]; vesicle-mediated transport [GO:0016192]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; lysosome [GO:0005764]; membrane [GO:0016020]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; postsynaptic density [GO:0014069]; TSC1-TSC2 complex [GO:0033596]	GO:0001843; GO:0005096; GO:0005634; GO:0005737; GO:0005764; GO:0005794; GO:0005829; GO:0006469; GO:0006606; GO:0006897; GO:0007507; GO:0008104; GO:0008285; GO:0014067; GO:0014069; GO:0016020; GO:0016192; GO:0016239; GO:0019902; GO:0030100; GO:0030178; GO:0031267; GO:0032007; GO:0033596; GO:0042803; GO:0043276; GO:0043491; GO:0043547; GO:0046626; GO:0046627; GO:0048009; GO:0048471; GO:0050918; GO:0051056; GO:0051726; GO:0051879; GO:0051898; GO:1901525	Q9NRD5; P62136; O00141; Q96EB6; Q92574; P31946; P63104		R-HSA-1632852;R-HSA-165181;R-HSA-198323;R-HSA-380972;R-HSA-5628897;R-HSA-5674400;R-HSA-8854214;		IPR011989;IPR016024;IPR035974;IPR000331;IPR003913;IPR018515;IPR027107;IPR024584;
ENA	HBXI01010748	HBXI01010748.1	29.1007591234473	-1.55027773488659	0.386572718631505	-4.0103133515854	6.06382193223947e-5	0.0140065665086961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
